All calculations,Synchronous Generator 1,Synchronous Generator 2,Synchronous Generator 3
"Time in s","Active Power in MW","Active Power in MW","Active Power in MW"
5.1026,16.0260,16.0260,16.0241
5.1126,16.0259,16.0259,16.0242
5.1226,16.0259,16.0259,16.0242
5.1326,16.0259,16.0259,16.0243
5.1426,16.0258,16.0258,16.0244
5.1526,16.0258,16.0258,16.0245
5.1626,16.0258,16.0258,16.0246
5.1726,16.0257,16.0257,16.0247
5.1826,16.0257,16.0257,16.0248
5.1926,16.0256,16.0256,16.0249
5.2026,16.0256,16.0256,16.0250
5.2126,16.0255,16.0255,16.0251
5.2226,16.0255,16.0255,16.0252
5.2326,16.0254,16.0254,16.0253
5.2426,16.0254,16.0254,16.0254
5.2526,16.0253,16.0253,16.0255
5.2626,16.0253,16.0253,16.0256
5.2726,16.0252,16.0252,16.0258
5.2826,16.0252,16.0252,16.0259
5.2926,16.0252,16.0252,16.0260
5.3026,16.0251,16.0251,16.0260
5.3126,16.0251,16.0251,16.0261
5.3226,16.0251,16.0251,16.0262
5.3326,16.0251,16.0251,16.0263
5.3426,16.0250,16.0250,16.0263
5.3526,16.0250,16.0250,16.0264
5.3626,16.0250,16.0250,16.0264
5.3726,16.0250,16.0250,16.0265
5.3826,16.0250,16.0250,16.0265
5.3926,16.0250,16.0250,16.0265
5.4026,16.0250,16.0250,16.0266
5.4126,16.0250,16.0250,16.0266
5.4226,16.0251,16.0251,16.0266
5.4326,16.0251,16.0251,16.0266
5.4426,16.0251,16.0251,16.0266
5.4526,16.0251,16.0251,16.0265
5.4626,16.0252,16.0252,16.0265
5.4726,16.0252,16.0252,16.0265
5.4826,16.0252,16.0252,16.0264
5.4926,16.0253,16.0253,16.0264
5.5026,16.0253,16.0253,16.0263
5.5126,16.0254,16.0254,16.0263
5.5226,16.0254,16.0254,16.0262
5.5326,16.0254,16.0254,16.0262
5.5426,16.0255,16.0255,16.0261
5.5526,16.0255,16.0255,16.0260
5.5626,16.0256,16.0256,16.0260
5.5726,16.0256,16.0256,16.0259
5.5826,16.0257,16.0257,16.0258
5.5926,16.0257,16.0257,16.0258
5.6026,16.0258,16.0258,16.0257
5.6126,16.0258,16.0258,16.0256
5.6226,16.0259,16.0259,16.0256
5.6326,16.0259,16.0259,16.0255
5.6426,16.0259,16.0259,16.0255
5.6526,16.0260,16.0260,16.0254
5.6626,16.0260,16.0260,16.0254
5.6726,16.0260,16.0260,16.0253
5.6826,16.0261,16.0261,16.0253
5.6926,16.0261,16.0261,16.0252
5.7026,16.0261,16.0261,16.0252
5.7126,16.0261,16.0261,16.0252
5.7226,16.0261,16.0261,16.0252
5.7326,16.0261,16.0261,16.0252
5.7426,16.0262,16.0262,16.0252
