All calculations,Synchronous Generator 1,Synchronous Generator 2,Synchronous Generator 3
"Time in s","Active Power in MW","Active Power in MW","Active Power in MW"
4.7826,15.5304,15.5304,15.5304
4.7926,15.5304,15.5304,15.5304
4.8026,15.5304,15.5304,15.5304
4.8126,15.5304,15.5304,15.5304
4.8226,15.5304,15.5304,15.5304
4.8326,15.5304,15.5304,15.5304
4.8426,15.5304,15.5304,15.5304
4.8526,15.5304,15.5304,15.5304
4.8626,15.5304,15.5304,15.5304
4.8726,15.5304,15.5304,15.5304
4.8826,15.5304,15.5304,15.5304
4.8926,15.5304,15.5304,15.5304
4.9026,15.5304,15.5304,15.5304
4.9126,15.5304,15.5304,15.5304
4.9226,15.5304,15.5304,15.5304
4.9326,15.5304,15.5304,15.5304
4.9426,15.5304,15.5304,15.5304
4.9526,15.5304,15.5304,15.5304
4.9626,15.5304,15.5304,15.5304
4.9726,15.5304,15.5304,15.5304
4.9826,15.5304,15.5304,15.5304
4.9926,15.5304,15.5304,15.5304
5.0026,15.5304,15.5304,15.5304
5.0126,15.5304,15.5304,15.5304
5.0226,15.5304,15.5304,15.5304
5.0326,15.5304,15.5304,15.5304
5.0426,15.5305,15.5305,15.5305
5.0526,15.5305,15.5305,15.5305
5.0626,15.5305,15.5305,15.5305
5.0726,15.5305,15.5305,15.5305
5.0826,15.5305,15.5305,15.5305
5.0926,15.5305,15.5305,15.5305
5.1026,15.5305,15.5305,15.5305
5.1126,15.5305,15.5305,15.5305
5.1226,15.5305,15.5305,15.5305
5.1326,15.5305,15.5305,15.5305
5.1426,15.5305,15.5305,15.5305
5.1526,15.5305,15.5305,15.5305
5.1626,15.5305,15.5305,15.5305
5.1726,15.5305,15.5305,15.5305
5.1826,15.5305,15.5305,15.5305
5.1926,15.5305,15.5305,15.5305
5.2026,15.5305,15.5305,15.5305
5.2126,15.5305,15.5305,15.5305
5.2226,15.5305,15.5305,15.5305
5.2326,15.5305,15.5305,15.5305
5.2426,15.5305,15.5305,15.5305
5.2526,15.5305,15.5305,15.5305
5.2626,15.5305,15.5305,15.5305
5.2726,15.5305,15.5305,15.5305
5.2826,15.5305,15.5305,15.5305
5.2926,15.5305,15.5305,15.5305
5.3026,15.5305,15.5305,15.5305
5.3126,15.5305,15.5305,15.5305
5.3226,15.5305,15.5305,15.5305
5.3326,15.5305,15.5305,15.5305
5.3426,15.5305,15.5305,15.5305
5.3526,15.5305,15.5305,15.5305
5.3626,15.5305,15.5305,15.5305
5.3726,15.5305,15.5305,15.5305
5.3826,15.5305,15.5305,15.5305
5.3926,15.5305,15.5305,15.5305
5.4026,15.5305,15.5305,15.5305
5.4126,15.5305,15.5305,15.5305
5.4226,15.5305,15.5305,15.5305
5.4326,15.5305,15.5305,15.5305
5.4426,15.5305,15.5305,15.5305
5.4526,15.5305,15.5305,15.5305
5.4626,15.5305,15.5305,15.5305
5.4726,15.5305,15.5305,15.5305
5.4826,15.5305,15.5305,15.5305
5.4926,15.5305,15.5305,15.5305
5.5026,15.5305,15.5305,15.5305
5.5126,15.5305,15.5305,15.5305
5.5226,15.5305,15.5305,15.5305
5.5326,15.5305,15.5305,15.5305
5.5426,15.5305,15.5305,15.5305
5.5526,15.5305,15.5305,15.5305
5.5626,15.5305,15.5305,15.5305
5.5726,15.5305,15.5305,15.5305
5.5826,15.5305,15.5305,15.5305
5.5926,15.5305,15.5305,15.5305
5.6026,15.5305,15.5305,15.5305
5.6126,15.5305,15.5305,15.5305
5.6226,15.5305,15.5305,15.5305
5.6326,15.5305,15.5305,15.5305
5.6426,15.5305,15.5305,15.5305
5.6526,15.5305,15.5305,15.5305
5.6626,15.5305,15.5305,15.5305
5.6726,15.5305,15.5305,15.5305
5.6826,15.5305,15.5305,15.5305
5.6926,15.5305,15.5305,15.5305
5.7026,15.5305,15.5305,15.5305
5.7126,15.5305,15.5305,15.5305
5.7226,15.5305,15.5305,15.5305
5.7326,15.5305,15.5305,15.5305
5.7426,15.5305,15.5305,15.5305
5.7526,15.5305,15.5305,15.5305
5.7626,15.5305,15.5305,15.5305
5.7726,15.5305,15.5305,15.5305
5.7826,15.5305,15.5305,15.5305
5.7926,15.5306,15.5306,15.5306
5.8026,15.5306,15.5306,15.5306
5.8126,15.5306,15.5306,15.5306
5.8226,15.5306,15.5306,15.5306
5.8326,15.5306,15.5306,15.5306
5.8426,15.5306,15.5306,15.5306
5.8526,15.5306,15.5306,15.5306
5.8626,15.5306,15.5306,15.5306
5.8726,15.5306,15.5306,15.5306
5.8826,15.5306,15.5306,15.5306
5.8926,15.5306,15.5306,15.5306
5.9026,15.5306,15.5306,15.5306
5.9126,15.5306,15.5306,15.5306
5.9226,15.5306,15.5306,15.5306
5.9326,15.5306,15.5306,15.5306
5.9426,15.5306,15.5306,15.5306
5.9526,15.5306,15.5306,15.5306
5.9626,15.5306,15.5306,15.5306
5.9726,15.5306,15.5306,15.5306
5.9826,15.5306,15.5306,15.5306
5.9926,15.5306,15.5306,15.5306
6.0026,15.5306,15.5306,15.5306
6.0126,15.5306,15.5306,15.5306
6.0226,15.5306,15.5306,15.5306
6.0326,15.5306,15.5306,15.5306
6.0426,15.5306,15.5306,15.5306
6.0526,15.5306,15.5306,15.5306
6.0626,15.5306,15.5306,15.5306
6.0726,15.5306,15.5306,15.5306
6.0826,15.5306,15.5306,15.5306
